Date,Close,High,Low,Open,Volume,MA_7,MA_30,Close_Lag_1,Close_Lag_3,Close_Lag_7,Price_Change,Price_Momentum_3,Volume_Change,Volume_MA_7,Volume_Ratio,Daily_Volatility,ATR_7,Gap,Gap_Percent,Target
2022-03-04,160.0210418701172,162.35511593567728,158.97169917829748,161.31557487047283,83737200,161.37721252441406,164.48432515462238,163.02198791503906,160.0504608154297,156.9808807373047,-1.840822875062631,-0.01838104380494471,9.205721559135306,93113300.0,0.8993043958274489,3.3834167573797913,4.7550029755085585,-1.7064130445662329,-1.0467379685343743,156.22573852539062
2022-03-07,156.22573852539062,161.83535182075346,155.97074658012755,160.2073838791356,96418800,160.89527239118303,164.38941548665363,160.0210418701172,163.34561157226562,159.5993194580078,-2.3717526772554454,-4.358778285099567,15.144523580917447,86723485.71428572,1.1117957172253883,5.864605240625906,4.072716001609588,0.1863420090184036,0.11644844130539414,154.40159606933594
2022-03-08,154.40159606933594,159.73661287922712,152.79324673379338,155.754968485403,131148300,159.85712105887276,164.25949401855468,156.22573852539062,163.02198791503906,161.6686553955078,-1.1676324741830002,-5.28787064613379,36.01942774645608,92319785.71428572,1.4205871361734097,6.9433661454337425,4.469199513965573,-0.47077003998762734,-0.3013396156300553,159.8052978515625
2022-03-09,159.8052978515625,160.25642710163922,156.33362131227005,158.363665526824,91454900,159.5531049455915,164.36976826985676,154.40159606933594,160.0210418701172,161.93341064453125,3.4997706758160385,-0.1348222808909084,-30.266042335279984,91805257.14285715,0.9961836919392104,3.922805789369164,4.610699972739119,3.96206945748807,2.5660806354027934,155.4607696533203
2022-03-10,155.4607696533203,157.29467624132576,152.96978004521466,157.10834060556428,105342000,158.8974347795759,164.33816375732422,159.8052978515625,156.22573852539062,160.0504608154297,-2.7186384035137956,-0.48965610871219256,15.18464292235846,94929200.0,1.109690169094441,4.324896196111098,4.579877695320115,-2.6969572459982203,-1.6876519628925748,151.743896484375
2022-03-11,151.743896484375,156.20609005481433,151.51833939243923,155.8628386400447,96970100,157.24004690987724,164.19800720214843,155.4607696533203,154.40159606933594,163.34561157226562,-2.3908753167979246,-1.7212902279633593,-7.947352433027666,97392814.28571428,0.9956596973933396,4.687750662375095,4.631714008740578,0.4020689867244016,0.2586305134221457,147.71319580078125
2022-03-14,147.71319580078125,151.14564967186587,147.20324199995284,148.52717951449867,108732100,155.0530766078404,163.5607706705729,151.743896484375,159.8052978515625,163.02198791503906,-2.6562522625144247,-7.566771698653681,12.1295120867154,101971914.28571428,1.0662945847554102,3.942407671913031,4.724178351886833,-3.2167169698763303,-2.119832852853857,152.0969696044922
2022-03-15,152.0969696044922,152.56771702935066,147.4778746009712,147.98782853142856,92964300,153.9210662841797,162.92437438964845,147.71319580078125,155.4607696533203,160.0210418701172,2.967760449529022,-2.163761350422648,-14.501513352542627,103290071.42857143,0.9000313264793117,5.089842428379455,4.967953447743928,0.274632730647312,0.18592294964473272,156.5100860595703
2022-03-16,156.5100860595703,156.91217710483616,151.4790995568782,154.019111832328,102300200,153.96168736049108,162.4406305948893,152.0969696044922,151.743896484375,156.22573852539062,2.9015150443521875,3.1409431849445655,10.04245715828549,104130271.42857143,0.9824251737418472,5.433077547957964,4.90630663450565,1.9221422278358204,1.263761028792417,157.52020263671875
2022-03-17,157.52020263671875,157.89287383559343,154.5879159855024,155.54899885362505,75615400,154.4072025844029,161.95040079752604,156.5100860595703,147.71319580078125,154.40159606933594,0.6454003077884574,6.639221894003346,-26.08479748817696,96197000.0,0.7860473819349876,3.3049578500910286,4.386534020885263,-0.9610872059452618,-0.6140736550227543,160.81539916992188
2022-03-18,160.81539916992188,161.30574983268542,156.67683837905244,157.41236437319773,123511700,154.55150277273995,161.66599782307944,157.52020263671875,152.0969696044922,159.8052978515625,2.091919942994669,5.732152052799472,63.3419911816905,100776542.85714285,1.2255996931258664,4.6289114536329805,4.487406258637236,-0.10783826352101755,-0.06845995733621531,162.1884002685547
2022-03-21,162.1884002685547,163.13968181166422,159.8641278042269,160.35447849802293,95811400,155.51259286063058,161.4368413289388,160.81539916992188,156.5100860595703,155.4607696533203,0.8537746420553161,3.6280819670772626,-22.427268024000966,99415028.57142857,0.9637516719231298,3.2755540074373073,4.337500231683838,-0.4609206718989469,-0.286614760948313,165.56198120117188
2022-03-22,165.56198120117188,166.15039293346567,161.72743597716038,162.31584770945418,81532000,157.48660496303015,161.34400075276693,162.1884002685547,157.52020263671875,151.743896484375,2.0800383547967316,5.1052362997522875,-14.90365447117984,97209585.71428572,0.8387238707058725,4.422956956305285,4.29967255938815,0.12744744089948767,0.07857987420090323,166.9251708984375
2022-03-23,166.9251708984375,169.30826781804822,164.41456305995604,164.74801286692667,98062700,160.2311728341239,161.1929723103841,165.56198120117188,160.81539916992188,147.71319580078125,0.8233712156471729,3.799245445431427,20.2751067065692,95685385.71428572,1.02484511368134,4.893704758092184,4.435572143128029,-0.8139683342452031,-0.49163964355812007,170.71067810058594
2022-03-24,170.71067810058594,170.77931940838403,166.9251705809909,167.75875768604743,90131400,162.89027404785156,161.1207270304362,166.9251708984375,162.1884002685547,152.0969696044922,2.2677869261860106,5.2545544674711,-8.087988603209983,95280685.71428572,0.9459566681779907,3.854148827393118,4.259044485844266,0.8335867876099314,0.4993775253446418,171.34815979003906
2022-03-25,171.34815979003906,171.89735021175125,169.4161767223122,170.52437415747076,80546200,165.00999886648995,161.20572306315105,170.71067810058594,165.56198120117188,156.5100860595703,0.37342812795664315,3.4948715561916894,-10.634695566694852,92172971.42857143,0.8738592100442212,2.481173489439044,3.8373439060558496,-0.18630394311517762,-0.10913432316483672,172.21116638183594
2022-03-28,172.21116638183594,172.33864738407132,168.68063546771575,168.84735290472764,90371900,167.10870797293526,161.433246866862,171.34815979003906,166.9251708984375,157.52020263671875,0.5036567610964493,3.166685680145029,12.198837437396183,94281042.85714285,0.9585373396530404,3.6580119163555764,3.8877802012364993,-2.5008068853114196,-1.4594886156791969,175.50631713867188
2022-03-29,175.50631713867188,175.55534023387025,172.93686947046768,173.28012092274494,100589400,169.20741053989954,161.76276194254558,172.21116638183594,170.71067810058594,160.81539916992188,1.9134361761012242,2.8092203085622196,11.306058631056782,91006428.57142857,1.105299939564709,2.61847076340257,3.6005743883464407,1.0689545409090044,0.6207231292649517,174.3392791748047
2022-03-30,174.3392791748047,176.1437660259187,173.289921571538,175.1042250130881,92633200,170.94325038364954,161.9255579630534,175.50631713867188,171.34815979003906,162.1884002685547,-0.6649549616753014,1.7456384640668356,-7.909580929998583,90552400.0,1.0229789602484307,2.853844454380692,3.5403301664812097,-0.4020921255837777,-0.2291040756476445,171.24026489257812
2022-03-31,171.24026489257812,174.59426174462104,171.03431102289065,174.40792609212167,103049300,171.75443376813615,161.9928995768229,174.3392791748047,172.21116638183594,165.56198120117188,-1.7775766292570716,-0.5637854441477256,11.244456631099876,93626300.0,1.1006447974554159,3.559950721730388,3.417043561541939,0.06864691731698258,0.039375473870207074,170.94606018066406
2022-04-01,170.94606018066406,171.5050671665747,168.62180263029362,170.67146498333403,78751300,172.32884652273995,162.17040608723957,171.24026489257812,175.50631713867188,166.9251708984375,-0.17180813875674605,-2.598343485496674,-23.579005388682894,90867528.57142857,0.866660524811079,2.883264536281075,3.1298378155689233,-0.5687999092440919,-0.3321648150923555,174.996337890625
2022-04-04,174.996337890625,175.04537594723365,171.07353279095375,171.2010287452735,76468400,172.94108363560267,162.53457285563152,170.94606018066406,174.3392791748047,170.71067810058594,2.3693308320065443,0.37688507084023204,-2.898872780512829,88915671.42857143,0.8600103758023051,3.9718431562799026,3.1466512911241784,0.25496856460944173,0.14915147172153523,171.68157958984375
2022-04-05,171.68157958984375,174.85905741860927,171.0539313110609,174.07449332905188,73401800,172.98871503557478,162.8856638590495,174.996337890625,171.24026489257812,171.34815979003906,-1.8941872388512637,0.2577166635092915,-4.010283986587925,87895042.85714285,0.835107391884444,3.805126107548375,3.3357873794255113,-0.9218445615731241,-0.526779344462219,168.51388549804688
2022-04-06,168.51388549804688,170.27915061431153,166.84669648547398,169.03365592612585,89058800,172.46053205217635,163.2700973510742,171.68157958984375,170.94606018066406,172.21116638183594,-1.845098407974033,-1.4227731718688033,21.33053957804849,87707457.14285715,1.015407388392777,3.4324541288375485,3.3035648383515075,-2.647923663717904,-1.5423458183713896,168.8179473876953
2022-04-07,168.8179473876953,170.01440435655695,166.57214764639596,167.856864154522,77594700,171.5050506591797,163.57738494873047,168.51388549804688,174.996337890625,175.50631713867188,0.1804372908201346,-3.5305827409892783,-12.872506703436382,84422500.0,0.9191234564245314,3.44225671016099,3.4212485450312817,-0.6570213435248888,-0.3898915164071176,166.80751037597656
2022-04-08,166.80751037597656,168.4648982638585,165.93468666135624,168.4648982638585,76575500,170.42908368791853,163.7486801147461,168.8179473876953,171.68157958984375,174.3392791748047,-1.1908905675186987,-2.8390169903559794,-1.3134917719895833,82128542.85714285,0.9323859566484456,2.5302116025022485,3.375015280477218,-0.35304912383682563,-0.20913008912852027,162.5512237548828
2022-04-11,162.5512237548828,165.76792249086608,162.3060484551017,165.45410588858888,72246700,169.1877920968192,163.76927388509114,166.80751037597656,168.51388549804688,171.24026489257812,-2.5516156985379568,-3.538380072087989,-5.652983003702228,77728171.42857143,0.929478960744514,3.461874035764396,3.3610043253392194,-1.353404487387678,-0.8113570452176678,164.4243927001953
2022-04-12,164.4243927001953,166.59173431379904,163.42407312851623,164.77744578641645,79265200,168.2561253138951,163.91507161458333,162.5512237548828,168.8179473876953,170.94606018066406,1.1523561016908213,-2.602540047125484,9.714630564440995,77801585.71428572,1.018812139524883,3.1676611852828103,3.401632418053753,2.226222031533638,1.369551074491228,167.11148071289062
2022-04-13,167.11148071289062,167.73912889065093,163.55154548536066,164.15957544885293,70618900,167.12971714564733,164.0406005859375,164.4243927001953,166.80751037597656,174.996337890625,1.634239280782901,0.1822282079679309,-10.908065582374105,76965942.85714285,0.91753439740323,4.187583405290269,3.4324524536266625,-0.26481725134237877,-0.16105715641914253,162.10011291503906
2022-04-14,162.10011291503906,167.9647175220397,161.85493758758528,167.32725269207126,75329400,165.7609361921038,164.00987141927084,167.11148071289062,162.5512237548828,171.68157958984375,-2.998817182681446,-0.27751919021169424,6.670310639219812,77241314.28571428,0.9752475174277571,6.109779934454423,3.7616887146132405,0.21577197918063007,0.12911858494709985,161.88436889648438
2022-04-18,161.88436889648438,163.38484067093813,160.41331696354428,160.75655343597518,69023900,164.81386239188058,164.07198232014974,162.10011291503906,164.4243927001953,168.51388549804688,-0.13309307111202262,-1.5447974366810115,-8.370569790812088,74379185.71428572,0.9280002105043595,2.9715237073938567,3.695841511549856,-1.3435594790638845,-0.8288454923952332,164.16940307617188
2022-04-19,164.16940307617188,164.5813108194766,160.74676487778993,161.83534399523174,67723800,164.1497846330915,164.3367711385091,161.88436889648438,167.11148071289062,168.8179473876953,1.4115224312661434,-1.760547883465558,-1.8835504803408676,72969057.14285715,0.9281166929074045,3.8345459416866845,3.751882830339241,-0.049024901252636255,-0.03028390053148666,164.00267028808594
2022-04-20,164.00267028808594,165.62083637298807,162.89448802131358,165.50314204406817,67929800,163.74909319196428,164.65680694580078,164.16940307617188,162.10011291503906,166.80751037597656,-0.10156142677121283,1.1736928117033796,0.3041766705353277,71733957.14285715,0.9469685307436585,2.7263483516744884,3.7799023659352753,1.333738967896295,0.812416286412068,163.20831298828125
2022-04-21,163.20831298828125,168.21969736612456,162.70816069883412,165.65026467883652,87227800,163.84296308244978,164.7702407836914,164.00267028808594,161.88436889648438,162.5512237548828,-0.48435632078998037,0.81783318600912,28.408739610597998,73874114.28571428,1.1807627183540803,5.511536667290443,4.072711313296139,1.6475943907505837,1.0046143686907236,158.66769409179688
2022-04-22,158.66769409179688,164.6303611950783,158.38329723215045,163.24758340946244,84882400,163.02057756696428,164.87713826497395,163.20831298828125,164.16940307617188,164.4243927001953,-2.7821002578529264,-3.3512389527434037,-2.688821682995557,74676571.42857143,1.136667074775795,6.247063962927854,4.51262599581686,0.039270421181186066,0.024061532444126038,159.7366180419922
2022-04-25,159.7366180419922,160.0210148088947,155.40192048493418,158.01057433340998,96046400,161.96702575683594,165.14356231689453,158.66769409179688,164.00267028808594,167.11148071289062,0.673687202876283,-2.6012090160483563,13.152314260671227,78309071.42857143,1.226504136083486,4.619094323960525,4.574270412769754,-0.657119758386898,-0.4141484264633749,153.77395629882812
2022-04-26,153.77395629882812,159.20703454434567,153.69549840448505,159.11877502482716,95623200,160.77757481166296,165.34558766682943,159.7366180419922,163.20831298828125,162.10011291503906,-3.7328083042277638,-5.780561367686298,-0.4406203668226971,81208185.71428572,1.1775069121286683,5.511536139860624,4.4888070135420675,-0.6178430171650291,-0.38678859283386613,153.5483856201172
2022-04-27,153.5483856201172,156.7062295432353,152.38134886202627,152.9011192722885,88063200,159.5867200578962,165.3939682006836,153.77395629882812,158.66769409179688,161.88436889648438,-0.14668978033743896,-3.2264340267766936,-7.906031172351479,83928085.71428572,1.0492697319439805,4.324880681209038,4.682143724087093,-0.8728370265396279,-0.5676104377801454,160.4819793701172
2022-04-28,160.4819793701172,161.34500140614668,155.86286910913438,156.17670074562366,130216800,159.05994524274553,165.5263646443685,153.5483856201172,159.7366180419922,164.16940307617188,4.515575804980387,0.4666189489056645,47.867440656255965,92855657.14285715,1.4023572069460803,5.482132297012299,4.9175132034193245,2.628315125506475,1.7117178502996422,154.60755920410156
2022-04-29,154.60755920410156,162.9925585964128,154.21528465651994,158.7167001847882,131747600,157.71778651646204,165.4292765299479,160.4819793701172,153.77395629882812,164.00267028808594,-3.660485862071494,0.5420962855722469,1.1755779592187876,101972485.71428572,1.2919916492880292,8.777273939892865,5.781931144593378,-1.7652791853289784,-1.099985925059998,154.9115753173828
2022-05-02,154.9115753173828,155.17635387935172,150.31208408187865,153.68569876055605,123055300,156.53253827776228,165.23248240152995,154.60755920410156,153.5483856201172,163.20831298828125,0.19663728917673762,0.8877916181015362,-6.597691343144008,107090700.0,1.1490755032883342,4.864269797473071,5.689464448905182,-0.921860443545512,-0.5962583254603608,156.40225219726562
2022-05-03,156.40225219726562,157.60852567132414,153.30324720330452,155.09791756360522,88966500,156.20890372140067,165.03961079915365,154.9115753173828,160.4819793701172,158.66769409179688,0.9622759802349945,-2.542171519110285,-27.702016898093785,107674142.85714285,0.8262568676124658,4.3052784680196226,5.412066521061149,0.18634224622240936,0.12028942694606998,162.81600952148438
2022-05-04,162.81600952148438,163.26712367160144,156.18646015369234,156.58855121763597,108256500,156.64881678989954,164.94807840983074,156.40225219726562,154.60755920410156,159.7366180419922,4.100808801735956,5.309216677139711,21.682318625550057,109418442.85714285,0.9893807403322319,7.080663517909102,5.763719263053803,0.18629902037034185,0.11911530540836988,153.7445526123047
2022-05-05,153.7445526123047,160.91347698312873,151.9596689981739,160.68791986588977,130525300,156.64461626325334,164.50872446695965,162.81600952148438,154.9115753173828,153.77395629882812,-5.571600075349259,-0.7533476453822957,20.570404548456665,114404457.14285715,1.1409109685037246,8.953807984954835,6.255472383781547,-2.128089655594607,-1.3070518445016892,154.47134399414062
2022-05-06,154.47134399414062,156.59277501720737,151.4266967858706,153.22401904266582,116124600,156.7764674595424,163.96741333007813,153.7445526123047,156.40225219726562,153.5483856201172,0.47272659062509437,-1.234578259582606,-11.032880215559738,118413228.57142857,0.9806725262114778,5.166078231336769,6.375643462371223,-0.5205335696388715,-0.3385704148825963,149.3445281982422
2022-05-09,149.3445281982422,153.04720818256274,148.78471498335946,152.16327128379606,131577900,155.1854030064174,163.23395894368488,154.47134399414062,162.81600952148438,160.4819793701172,-3.318942959474025,-8.274052019107224,13.307516236869699,118607671.42857143,1.1093540444324428,4.262493199203277,6.201409305541363,-2.308072710344561,-1.4941753277113394,151.7508087158203
2022-05-10,151.7508087158203,153.94099694086412,150.19902200842762,152.74278207802044,115366700,154.7772957938058,162.55194702148438,149.3445281982422,153.7445526123047,154.60755920410156,1.6112277742000636,-1.2967899431936094,-12.320610072056171,116267542.85714285,0.992251983356613,3.7419749324365057,5.482080875904741,3.3982538797782524,2.2754458571574574,143.88385009765625
2022-05-11,143.88385009765625,152.67402087769284,143.20616949802272,150.7588463480562,142689800,153.20190647670202,161.49786478678385,151.7508087158203,154.47134399414062,154.9115753173828,-5.184129616664057,-6.854018112826142,23.683697288732365,119072471.42857143,1.1983441536744788,9.467851379670122,6.1397353876471765,-0.9919623677641027,-0.653678472067799,140.01419067382812
2022-05-12,140.01419067382812,143.58918770892123,136.32134136947613,140.22044713133192,182602000,150.86075483049666,160.35369517008465,143.88385009765625,149.3445281982422,156.40225219726562,-2.689432775952083,-6.247525528373448,27.97130558736505,132448971.42857143,1.3786592529219879,7.2678463394451,6.562959369279388,-3.663402966324327,-2.5460834998771,144.4829559326172
2022-05-13,144.4829559326172,145.45528221531998,140.55438668965164,142.00795311338425,113990900,148.2417471749442,159.46178487141927,140.01419067382812,151.7508087158203,162.81600952148438,3.191651672793183,-4.789333806328135,-37.57412295593695,133268171.42857143,0.8553497716526891,4.900895525668346,6.251563941816422,1.9937624395561215,1.423971691698534,142.9409942626953
2022-05-16,142.9409942626953,144.88564694988057,141.60528003698874,142.9508252776519,86643800,146.69838169642858,158.52828267415364,144.4829559326172,143.88385009765625,153.7445526123047,-1.0672273833053358,-0.655289550787671,-23.990599249589216,126999385.71428572,0.6822379455828639,3.2803669128918216,5.441072360093135,-1.5321306549653002,-1.0604231101693706,146.57492065429688
2022-05-17,146.57492065429688,147.09545486873623,144.06062380512492,146.2017017887358,78336300,145.57032121930803,157.58090209960938,142.9409942626953,140.01419067382812,154.47134399414062,2.542256271789456,4.685760742461015,-9.58810670815453,121601057.14285715,0.644207392933849,3.034831063611307,5.136608478989497,3.260707526040477,2.281156321081681,138.30528259277344
2022-05-18,138.30528259277344,144.72848648816108,137.40169851030006,144.22759932213285,109742900,143.9932861328125,156.4683588663737,146.57492065429688,144.4829559326172,149.3445281982422,-5.641918838917692,-4.275710792299158,40.09201353650862,118481771.42857143,0.9262429036702933,7.3267879778610165,5.574364875940603,-2.3473213321640287,-1.601448134295965,134.8972625732422
2022-05-19,134.8972625732422,139.13029385475133,134.1606557844978,137.38208160836896,136095600,141.58563668387276,155.3478047688802,138.30528259277344,142.9409942626953,151.7508087158203,-2.4641285970007587,-5.627309178128737,24.013125222679555,121443042.85714285,1.120653738560334,4.969638070253524,5.749745324200177,-0.923200984404474,-0.6675095608045213,135.1329345703125
2022-05-20,135.1329345703125,138.1873972505803,130.2418708685785,136.60614779257094,137426100,140.33550589425224,154.22497100830077,134.8972625732422,146.57492065429688,143.88385009765625,0.17470480317742787,-7.8062372695877364,0.9776216130426008,120691085.71428572,1.1386599033944511,7.945526382001788,5.532270324533272,1.7088852193287494,1.266804964556574,140.55438232421875
2022-05-23,140.55438232421875,140.7016976717336,135.19187888015,135.32937819993117,117726300,140.41267613002233,153.34986673990886,135.1329345703125,138.30528259277344,140.01419067382812,4.011936668988247,1.6261849795481564,-14.334831593125319,111423128.57142857,1.0565696862885225,5.509818791583598,5.2811235319816285,0.19644362961867046,0.14537065315965347,137.85350036621094
2022-05-24,137.85350036621094,139.4347501436659,134.8776102549607,138.2954614249139,104132700,139.46561104910714,152.5266092936198,140.55438232421875,134.8972625732422,144.4829559326172,-1.9215921363288757,2.1914735233145795,-11.546782664536304,110014814.28571428,0.9465334343933162,4.557139888705194,5.232015583844036,-2.2589208993048544,-1.6071508137641486,138.01065063476562
2022-05-25,138.01065063476562,139.257960660006,135.86957246588344,135.9579616828589,92482700,138.7612762451172,151.64615122477213,137.85350036621094,135.1329345703125,142.9409942626953,0.1139980255395967,2.129544565581671,-11.187648068282108,110848942.85714285,0.8343128731429361,3.3883881941225695,5.247447195448428,-1.8955386833520436,-1.3750384852880067,141.21240234375
2022-05-26,141.21240234375,141.76239957025606,134.69097882633443,134.93651437290322,90601500,137.99520220075334,150.78284861246746,138.01065063476562,140.55438232421875,146.57492065429688,2.3199308852311473,0.46816044341711527,-2.034110163306213,112601114.28571428,0.8046234761949831,7.071420743921635,5.824102864064189,-3.0741362618624066,-2.2274630600777816,146.96775817871094
2022-05-27,146.96775817871094,147.00703727273068,142.66597054796807,142.79365382955837,90978500,139.23269871303015,150.27843678792317,141.21240234375,137.85350036621094,138.30528259277344,4.075673056641871,6.611553415972586,0.41610790108330686,109920485.71428572,0.827675563920621,4.341066724762612,5.397571256478703,1.581251485808366,1.1197681362003622,146.1820526123047
2022-05-31,146.1820526123047,147.9695587462053,144.21776806233134,146.40795612568894,103718400,140.84481157575334,149.7550262451172,146.96775817871094,138.01065063476562,134.8972625732422,-0.5346108399169047,5.920848818519113,14.003198557901042,105295171.42857143,0.9850252256852912,3.7517906838739634,5.22359305842448,-0.5598020530219969,-0.3809012670257137,146.0543975830078
2022-06-01,146.0543975830078,149.03028774780992,145.0427771604216,147.223134407982,74286600,142.40502057756697,149.15119272867838,146.1820526123047,141.21240234375,135.1329345703125,-0.08732606158939893,3.4288739224696836,-28.376642910033322,96275242.85714285,0.7716064669941108,3.9875105873883285,4.658162230622557,1.0410817956773144,0.7121816783065766,148.50978088378906
2022-06-02,148.50978088378906,148.56870703870408,144.23745481678014,145.19013428472184,72348100,143.54150608607702,148.6347630818685,146.0543975830078,146.96775817871094,140.55438232421875,1.6811430134349603,1.0492251662456775,-2.6094881176416784,89792642.85714285,0.8057241406192204,4.331252221923933,4.489795577814034,-0.8642632982859766,-0.5917406888038312,142.78384399414062
2022-06-03,142.78384399414062,145.327588805216,141.88027492949882,144.27668941243508,88570300,144.24584089006697,147.95394744873047,148.50978088378906,146.1820526123047,137.85350036621094,-3.855595810304957,-2.3246414709859007,22.422427126628076,87569442.85714285,1.011429296683889,3.4473138757171853,4.331249004530032,-4.233091471353987,-2.8503789084884845,143.53025817871094
2022-06-06,143.53025817871094,145.91687147884687,142.31239647541148,144.40436412307008,71598400,145.03435625348772,147.4493662516276,142.78384399414062,146.0543975830078,138.01065063476562,0.5227581522465163,-1.7282186952723,-19.162066742463335,84585971.42857143,0.846457146389354,3.6044750034353967,4.3621185487175795,1.6205201289294564,1.1349464222268433,146.0543975830078
2022-06-07,146.0543975830078,146.33921227466968,141.52672068431926,141.77225627538414,67808200,145.726069859096,146.99329223632813,143.53025817871094,148.50978088378906,141.21240234375,1.7586113453192942,-1.6533478712103287,-5.293693713826009,81329785.71428572,0.8337437435063766,4.812491590350419,4.039414383921691,-1.7580019033268002,-1.2248301686588585,145.3177490234375
2022-06-08,145.3177490234375,147.19362901017018,144.8266779825161,145.9266723185644,53950200,145.49035426548548,146.71141866048177,146.0543975830078,142.78384399414062,146.96775817871094,-0.5043658881627611,1.7746440762589764,-20.43705628522804,76040028.57142857,0.7094973662368054,2.366951027654096,3.757397855763332,-0.1277252644433986,-0.08745047499908921,140.0927276611328
2022-06-09,140.0927276611328,145.3078990369071,139.98469144678566,144.4534403328957,69473000,144.62045070103235,146.2628967285156,145.3177490234375,143.53025817871094,146.1820526123047,-3.5955837448748085,-2.3949866468560392,28.772460528413248,71147828.57142857,0.9764598779041144,5.323207590121427,3.981885985227255,-0.8643086905418045,-0.5947715928371592,134.68115234375
